20172 24786 19
10192 34978 1
20172 24785 38
396 24785 1
5529 34978 1
39734 24786 1
15019 39101 1
34939 39101 9
64 34974 2
8475 24786 121
8475 24785 509
5565 1159 6
20825 10447 8
17526 24786 2
38586 34967 4
34103 24785 2
26734 24786 2
38740 19734 5
3003 1159 3
24258 19734 134
38586 34974 2
7022 5309 7
31706 24786 2
31188 34970 1
31706 24785 6
29604 34967 1
33041 24785 1
9018 24786 3
9021 24786 1
3066 24785 76
23188 24786 1
5701 24786 2
31659 19734 27
11306 1159 36
28520 24785 1
28237 1159 4
33071 24786 1
10333 5309 53
2508 24786 40
24306 34967 1
4344 1159 2
2835 24785 2
30641 39101 3
24408 24786 6
23779 39101 1
30857 34967 3
8538 1159 11
9875 34970 1
15989 1159 43
9141 34967 2
30586 24786 3
31861 24786 5
12318 1159 2
2356 1159 1
29536 39101 1
30837 39101 2
32568 1159 1
13889 39101 1
8021 39101 9
1356 1159 2
7022 34974 2
34086 10447 4
127 24785 11
21227 24786 1
16317 1159 453
213 24786 2
30712 34967 6
34357 24785 29
15050 1159 1
29718 1159 2
35848 34970 39
15044 1159 6
35162 24785 36
38840 1159 2
22841 24786 1
9884 1159 2
10669 24786 1
19919 1159 1
26818 39101 2
21173 1159 41
17002 1159 2
31015 19734 2
1150 39101 9
5953 24786 26
5949 24785 1
28904 34970 1
21232 39101 2
1276 39101 1
9361 39101 2
21846 39101 2
4444 34970 54
21792 24786 11
36690 1159 5
14107 24786 2
9541 1159 1
24690 24786 2
4787 10447 1
4444 10447 9
35843 34978 3
12925 1159 12
4540 39101 11
31195 24786 6
30327 5309 1
33153 19734 4
23590 10447 27
7494 24786 2
6587 5309 19
18167 34970 10
3053 1159 84
27273 39101 3
9258 39101 1
38755 1159 4
5323 36908 3
39784 34978 3
24097 39101 3
8355 24786 2
6151 1159 24
28985 1159 11
36034 24785 9
36034 24786 7
27148 24786 1
27148 24785 1
35475 24785 9
15188 1159 26
27225 34967 5
18749 5309 1
28911 24785 5
24435 15096 2
27515 24785 1
26135 10447 53
2758 5309 3
12128 24786 2
12128 24785 8
3116 1159 4
32917 1159 32
12276 24785 1
1122 24786 4
15476 24786 1
34415 34974 2
19724 24785 4
29280 24786 1
12720 39101 38
8822 24785 10
20312 1159 2
22297 24786 2
22796 24785 2
36902 24785 9
20607 24786 3
33943 34967 16
30255 24785 2
7526 24786 1
16061 39101 1
20395 24786 1
16855 1159 6
13882 24786 2
30209 24785 2
19027 1159 3
35363 19734 2
2955 5309 4
572 34967 1
2129 1159 4
32071 1159 2
13154 19734 1
25415 24786 1
8538 24786 4
8538 24785 1
16351 34967 6
36320 1159 3
17102 19734 1
18091 34967 2
26686 24786 1
25947 24785 2
34308 1159 5
31925 1159 2
5654 24786 1
5653 24785 2
9749 24786 1
1650 39101 8
26322 24786 2
36034 5309 1
10521 19734 3
31963 24786 3
1124 34978 7
28276 24786 7
4314 24786 24
13396 24786 1
15466 5309 20
13966 10447 1
26561 1159 10
15194 24786 7
4984 39101 1
36011 19734 5
33839 24786 1
12643 34978 2
11425 10447 3
6594 34974 1
28930 1159 9
14038 24786 2
29325 24786 1
18340 1159 12
6594 34978 5
28135 24786 1
22983 1159 5
2287 39101 6
24713 36908 1
38237 34967 2
4919 19734 1
11629 1159 1
1932 24786 1
24973 24786 9
8027 39101 1
24973 24785 2
36739 10447 64
34210 34967 10
10266 34967 1
12613 19734 1116
39313 34978 24
33373 39101 6
36739 34970 15
12244 1159 1
3293 1159 6
34151 39101 1
2725 19734 4
31251 10447 3
35956 1159 6
39336 1159 1
26697 24786 1
32843 1159 2
19411 34974 52
2600 683 2
14664 39101 1
3112 24785 2
28424 24785 1
36976 24786 2
8106 34978 2
24381 34967 1
32690 1159 20
14164 1159 1
21271 34978 1
11858 1159 1
22635 24785 1
14978 1159 19
7116 34978 2
7949 39101 2
6562 24786 1
21271 24785 1
7589 39101 13
27187 39101 84
25169 10447 6
19406 1159 12
26180 24786 2
25169 34970 5
17242 34967 2
1622 24786 1
36706 24786 1
22115 1159 30
17643 19734 2
16643 24785 43
4582 1159 29
16643 24786 35
38342 1159 49
5983 1159 147
19925 1159 1
16670 39101 3
38215 10447 6
189 24785 33
26831 24786 1
14411 39101 11
32522 24786 8
10114 39101 2
31387 34967 2
21169 24786 2
6854 10447 7
15498 24786 10
12544 39101 4
5815 1159 3
6437 10447 8
37395 5309 16
12181 24786 4
19536 24786 1
10425 34970 2
27849 24785 1
33290 22928 96
12127 1159 2
11614 24786 1
10425 10447 11
32711 1159 2
39696 1159 1
17672 24786 6
16166 39101 1
38071 24785 7
14281 24786 1
15719 24785 90
15719 24786 25
5498 1159 11
6546 24786 3
13691 34967 23
7636 39101 2
5358 34978 10
21880 4768 1
14018 1159 1
34506 34974 10
27602 39101 1
5358 34974 4
22826 39101 6
7210 24786 2
24524 1159 10
16575 1159 2
35111 34978 2
38727 34970 2
36820 34967 2
39589 34974 21
35111 34974 1
20127 24785 6
13314 5309 4
33652 39101 1
33018 24785 3
33018 24786 4
13240 38388 435
9856 5309 2
35108 34967 1
28521 1159 123
35210 5309 19
33935 10447 22
25862 24786 1
37385 24785 2
16587 1159 1
39166 1159 7
38322 1159 1
11305 24785 6
25927 1159 2
9594 1159 9
954 24785 2
28498 5309 2
13207 34974 2
2698 24785 2
26708 5309 1
2587 24786 6
25676 24786 2
12364 24786 15
34645 1159 1
20408 24785 1
39419 34967 5
29141 24785 1
26676 24785 8
14672 34974 1
23171 5309 112
10493 24786 18
35126 24786 5
18113 39101 1
11391 39101 1
14672 34978 1
12205 39101 1
6442 5309 93
36090 1159 1
18902 683 2825
4874 24786 1
36829 24785 2
14333 24786 6
16033 1159 1
38885 1159 1
9321 1159 19
12916 34967 29
34953 1159 5
12920 34967 1
13634 34967 1
20791 39101 8
39077 24786 1
5489 1159 4
30755 34967 8
38387 34978 2
5636 39101 2
11884 5309 1313
33289 34970 2
27348 24786 1
28971 34967 1
26186 24786 3
35026 24786 2
23413 34967 1
16109 10447 5
1669 24785 12
35041 1159 194
1669 24786 4
35684 5309 7
22979 24786 2
5226 5309 4
6442 24786 11
29399 5309 12
35393 1159 25
8692 24785 8
35772 1159 2
36971 24786 8
24607 5309 4
22883 5309 11
10614 19734 6
20696 24786 1
21811 724 18
5408 1159 11
33718 24786 1
8701 34967 19
3509 24785 18
2155 5309 3
39112 39101 1
10356 24785 1
33297 34970 3
34321 39101 6
3191 1159 2
6679 39101 2
33297 10447 13
3946 34970 1
25714 24786 1
12857 5309 1
13856 24786 1
20328 683 2
19799 1159 2
38664 1159 1
15996 24786 1
31599 1159 2
24075 24785 2
21974 1159 1
31598 1159 1
34969 1159 61
8641 24785 21
24695 5309 4
38098 24786 11
21623 24785 2
35788 5309 9
38880 1159 1
25937 24786 4
14192 5309 9
39227 1159 13
5750 34967 268
6773 39101 2
36512 24786 2
25685 34970 6
16490 24786 1
14709 39101 1
734 39101 1
19209 5309 1
29740 34974 2
12502 1159 3
1719 24786 2
2390 19734 8
10283 1159 47
10427 5309 5
20868 19734 5
25723 24786 107
36000 10447 4
16771 38583 549
29611 24785 1
20281 24786 1
23051 1159 2
3000 39101 2
34600 24786 2
17470 5309 2
21926 34974 2
6191 34970 7
25685 10447 16
21926 34978 2
1278 1159 2
24717 39101 1
13577 39101 4
10427 34978 1
34723 5309 10
22364 24785 1
2940 24785 1
34141 39101 3
38726 1159 12
29398 34967 8
2382 1159 3
28582 24786 1
39005 1159 28
16311 24786 1
18819 1159 4
1459 39101 1
26371 1159 4
19673 1159 2
24293 5309 2
7911 24786 20
25160 1159 81
13189 39101 20
5827 39101 2
28850 34970 2
23731 24786 57
17988 24786 1
34761 10447 15
36647 39101 4
25576 1159 1
31916 1159 2
34761 34970 6
14354 39101 2
13393 24786 1
26080 24786 2
21 24785 1
32536 19734 1
9065 1159 1
24220 34974 2
22025 39101 10
17333 1159 1
23409 15096 22
12352 5309 4
31969 34967 20
29082 24786 1
29607 24786 1
36410 24786 1
28230 1159 1
14252 39101 2
23964 34967 10
2953 34970 1
30993 19734 23
20482 39101 9
37860 34974 3
10369 1159 3
3053 34978 1
2953 10447 1
35865 24786 16
38489 5309 7
39830 24786 1
12207 24786 5
22195 24786 4
3072 34970 2
19142 19734 83
5873 24785 24
5873 24786 5
34416 1159 2
7545 24785 5
24517 24786 1
25064 1159 2
7545 24786 4
7781 24786 5
21048 39101 484
38756 34970 15
16411 34967 36
34267 1159 1
35082 24785 2
38559 10447 2
14159 1159 4
9427 39101 9
7941 1159 3
20881 39101 3
13337 39101 1
25287 1159 2
17262 24786 19
25913 24785 23
12886 1159 23
11911 24786 4
39886 34970 3
14629 1159 1
30320 24786 10
38868 1159 3
26757 24786 1
24776 1159 1
3151 19734 41
4936 1159 2
33544 1159 1
33028 1159 15
3678 34970 4
36041 39101 3
29843 1159 3
8340 1159 2
7075 1159 186
32223 34970 3
32553 1159 1
32355 24786 2
712 39101 2
34055 10447 6
7538 5309 1
37440 15096 1
31258 39101 2
4610 24785 2
12771 24786 1
12371 24786 1
182 39101 7
5893 34967 5
29518 39101 2
28536 24785 1
8928 1159 5
9344 10447 2
16659 24786 10
31474 5309 8
14374 5309 2
28542 34978 3
14741 10447 2
8936 24786 1
7641 1159 2
28594 1159 17
358 24786 1
29038 1159 4
32009 24785 1
2494 10447 12
28943 1159 436
360 24786 1
18345 1159 31
1139 24785 1
10477 19734 1
24698 24786 3
24577 1159 2
11313 24785 11
19250 24786 2
9315 1159 5
35470 1159 1
21887 19734 3
13313 1159 1
7962 1159 4
5941 5309 46
27821 39101 15
28881 24786 9
33703 24786 1
36670 24785 2
19813 24785 1
33705 24786 1
20769 724 2
26156 1159 2
31804 1159 7
32018 1159 2
8106 5309 2
28064 39101 13
36155 39101 2
34631 34974 25
8476 5309 1
21543 1159 6
19618 24785 5
15549 5309 4
6203 15096 2
3285 34970 6
17811 19734 138
29316 24786 3
29037 24785 22
77 34970 53
5874 24786 1
77 10447 10
29735 24786 7
6178 24786 2
38052 24786 1
5233 39101 5
9788 24786 10
16437 24786 1
27807 1159 4
8898 24786 4
20966 1159 4
32726 19734 2
18399 24785 5
18398 24785 3
9130 5309 3
15184 24786 2
28275 24786 4
32180 1159 5
26398 39101 45
15669 39101 4
35772 24786 6
17077 1159 4
9285 24786 6
9285 24785 3
29989 19734 20
35315 34970 151
8734 5309 1
32181 24786 1
38849 24786 2
4613 39101 1
1070 1159 5
28431 724 31
21273 39101 2
25816 24786 1
5416 24785 11
22208 34970 4
8210 1159 11
4205 1159 6
20636 10447 6
11956 24786 5
20636 34970 14
24148 724 108
20788 39101 20
1345 1159 74
37559 34978 2
26794 34970 3
12857 24785 92
12857 24786 10
17377 24785 15
7073 24785 17
7882 1159 1
26813 1159 1
26814 1159 1
17625 34974 4
25366 1159 47
8362 39101 1
5848 24785 1
34214 34978 1
5848 24786 32
38252 1159 4
38253 1159 89
16850 24786 1
38255 1159 1
8093 24786 2
21718 1159 1
20647 24786 2
18585 38583 373
6784 10447 4
16763 1159 2
26144 39101 36
8073 24786 1
3590 24785 1
1061 39101 1
25545 5309 22
8794 34974 1
13845 34967 2
55 39101 1
28988 24786 1
32408 34974 7
26147 24785 14
30679 39101 1
26147 24786 1
16524 39101 83
39189 1159 2
21959 1159 4
9215 39101 22
36127 24785 2
27639 24786 2
4988 1159 2
4325 1159 20
3618 34978 12
30440 19734 12
17522 1159 6
7632 24785 1
3618 34974 11
7632 24786 7
32630 24786 1
24336 24785 2
35804 1159 1
35707 34967 115
1475 1159 1
5581 723 1
36042 24786 1
36044 24785 1
36328 35321 37
36894 1159 10
18212 1159 4
22641 1159 3
24538 24785 6
10471 24785 1
15040 24786 1
9878 5309 3
15040 24785 105
26477 39101 1
1262 39101 24
31422 24786 1
30452 10447 10
33120 24786 5
12254 39101 1
3240 1159 2
7827 1159 9
14056 24785 2
21649 15096 1
11631 34967 8
33818 10447 4
1529 1159 9
746 39101 1
39307 24785 4
38749 1159 2
15204 34974 1
4647 24786 2
31880 15096 32
11615 34978 2
19854 34967 2
11218 1159 14
24041 24785 4
24041 24786 1
34567 1159 61
603 39101 26
25340 34970 2
36575 39101 1
33095 1159 26
30452 34970 4
7211 24785 1
9391 39101 61
29263 723 8
30156 24786 6
10247 34974 1
33818 34970 11
27747 1159 2
25245 1159 2
27088 39101 1
8855 19734 11
14893 24785 60
38998 1159 2
18437 34970 1
37702 1159 3
10247 34967 1
20183 34967 3
27905 34967 1
17980 24786 3
17980 24785 3
3228 5309 96
33146 24786 2
31937 34967 3
12448 24786 11
12449 24786 1
12449 24785 2
28977 24785 2
6508 1159 3
31001 36908 1
12907 10447 3
14783 24786 2
3952 39101 2
15903 1159 1
29970 19734 3
8198 1159 2
5979 34970 14
9290 34967 43
28863 10447 676
8000 34967 12
37051 5309 4
1344 1159 2
28863 34970 6
30725 1159 2
15982 24786 5
25214 24786 6
24982 1159 6
39243 34974 1
4221 24785 6
10536 1159 6
27704 24786 2
38838 10447 1
6916 39101 18
35165 1159 141
3218 1159 57
24094 24785 5
9032 24785 22
12252 24786 2
12662 24786 1
23928 19734 8
30264 39101 17
9032 24786 2
8684 5309 8
22689 1159 1
23763 19734 4
28838 24786 17
38420 15096 1
25988 1159 3
17041 24786 10
7725 24785 2
38364 1159 4
15039 1159 2
8443 1159 37
33045 24785 1
17391 19734 1
14707 35317 301
39582 39101 3
12699 39101 3
16856 15096 1
23627 34978 1
28185 1159 34
34835 24785 22
34835 24786 1
10078 24785 7
30881 1159 1
13842 34967 1
22803 19734 16
6175 24785 1
21019 1159 2
6181 24785 3
36509 1159 10
24391 24786 2
11710 34974 2
26404 10447 1
30498 34967 19
20185 39101 1
11509 34974 12
8440 1159 3
38778 1159 5
27408 34967 2
35380 19734 2
12259 24785 3
21709 24785 6
21700 34967 1
46 1159 1
39941 5309 2
36051 24785 20
33499 24786 1
24005 24786 1
28035 38583 1
33136 24786 1
18622 1159 2
417 1159 5
2000 24786 2
39516 39101 2
27696 34978 2
32171 24786 10
8782 34978 1
17889 24786 1
10388 34967 1
34871 1159 8
17885 24786 1
17526 34974 8
5985 24786 3
17526 34978 4
33861 1159 60
39642 24786 206
5624 24786 1
35034 1159 257
10211 39101 6
20285 39101 1
38081 5309 3
19991 39101 37
1405 1159 262
27429 39101 3
26729 19734 4
21271 5309 6
36975 24785 5
36975 24786 20
12347 1159 5
37388 24786 1
8711 24786 2
2168 1159 8
22820 24786 1
39518 15096 2
32015 24786 1
33347 24786 4
25413 1159 1
34833 34970 1
6297 39101 6
4118 34967 21
25173 10447 10
15535 1159 21
2810 3249 133
3604 1159 2
3414 24786 2
34062 24786 1
25173 34970 1
2794 24786 1
1172 34967 1
27055 39101 27
2810 19734 1493
39804 1159 1
38186 1159 6
11510 1159 3
24819 5309 2
10702 1159 6
24315 1159 9
5435 34967 163
39797 39101 39
11966 39101 5
968 34970 2
5300 1159 2
19295 1159 2
13414 1159 2
30932 5309 9
15773 1159 2
22558 1159 7
24189 1159 2
7055 1159 12
11392 1159 2
20103 24786 2
3254 39101 41
4250 24785 11
13455 24786 1
25083 5309 18
37526 24786 83
38485 5309 92
15046 34974 4
9864 39101 6
31247 24786 1
36095 34974 2
33458 24785 19
34810 19734 2
14207 1159 1
37945 24786 3
14276 24786 1
13864 24785 24
30038 34967 4
32555 1159 2
19678 24786 2
338 39101 2
22920 34967 4
3380 1159 22
26171 34967 1
20144 34970 6
39779 24785 3
7915 5309 8
16432 24786 2
15677 1159 7
19712 24786 8
7366 10447 2
8637 1159 164
19603 24785 1
32226 19734 4
305 5309 20
16800 39101 1
6740 34967 14
11834 24786 1
1388 34978 2
19621 34974 3
10478 24786 2
23452 19734 3
37994 39101 1
7499 10447 212
12271 5309 2
15616 1159 8
7499 34970 65
36816 39101 9
30399 24786 7
30399 24785 4
2647 34978 2
30071 724 5
2391 39101 93
27355 34970 2
31976 10447 1
11005 1159 14
37021 34967 76
5933 39101 2
8247 24786 258
6233 1159 7
23131 24786 15
13111 34974 2
29541 34967 3
7545 1159 3
32620 34974 3
5177 1159 3
6728 24786 10
2647 34970 10
10299 1159 2
26123 39101 1
3805 34974 1
16709 34970 42
34096 34970 1
29435 34970 2
16709 10447 21
39938 10447 3
12799 39101 1
25859 24785 2
20422 39101 4
37469 34978 2
35003 24786 5
30647 34967 3
22068 24786 37
33590 34974 1
32851 34974 6
17025 24785 1
789 1159 3
5205 36908 2
6320 24786 1
7683 724 5
33069 39101 160
31350 1159 113
12189 39101 1
27677 24786 1
14798 724 24
38427 1159 2
24705 24785 1
27708 24785 5
36306 10447 10
6308 24786 2
15271 1159 1
30688 5309 6
36306 34970 5
38728 24786 2
5503 5309 1
37009 10447 17
11130 1159 7
467 10447 11
23430 24786 3
37075 1159 2
29759 1159 1
37009 34970 79
32452 24786 1
39896 1159 3
24965 1159 1
13811 24786 1
25482 1159 1
5380 24785 3
